tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Etiqueta
2.08,1.145497,-87.29156,-5.756883,0,0,0,0,0,0,0,-11.96498,1.609037,-4.965704,0,0,0,Ejercicio1
2.09,1.002312,-87.29156,-5.757766,0,0,0,0,0,0,0,-4.734292,0.009699348,-0.05671341,0,0,0,Ejercicio1
2.1,0.930719,-87.29156,-5.758163,0,0,0,0,0,0,0,-2.532229,0.0001107636,-0.01387279,0,0,0,Ejercicio1
2.11,0.930719,-87.29156,-5.758163,0,0,0,0,0,0,0,-0.0152644,6.68056e-07,-8.362577e-05,0,0,0,Ejercicio1
2.12,0.930443,-87.30855,-5.706551,0,0,0,0,0,0,0,-0.01351001,-0.8207507,2.494696,0,0,0,Ejercicio1
2.13,0.9301322,-87.27151,-5.648387,0,0,0,0,0,0,0,-0.0408272,6.825605,7.637286,0,0,0,Ejercicio1
2.14,0.9298562,-87.28845,-5.596761,0,0,0,0,0,0,0,-0.03634372,-2.124046,6.798762,0,0,0,Ejercicio1
2.15,0.8583294,-87.28845,-5.597128,0,0,0,0,0,0,0,-0.6992092,-0.01280385,0.03753415,0,0,0,Ejercicio1
2.16,0.7147966,-87.21427,-5.481347,0,0,0,0,0,0,0,-10.05324,0.8918744,0.6100147,0,0,0,Ejercicio1
2.17,0.6430771,-87.12315,-5.416736,0,0,0,0,0,0,0,-3.960068,7.458282,1.422989,0,0,0,Ejercicio1
2.18,0.4287022,-87.06915,-5.410742,0,0,0,0,0,0,0,-15.36733,3.613028,0.4123851,0,0,0,Ejercicio1
2.19,0.2858016,-87.06915,-5.411036,0,0,0,0,0,0,0,-9.592632,0.04125968,-0.01063566,0,0,0,Ejercicio1
2.2,0.1428954,-87.01514,-5.404535,0,0,0,0,0,0,0,-2.800115,0.9930212,0.1206847,0,0,0,Ejercicio1
2.21,0.07144769,-87.01514,-5.404579,0,0,0,0,0,0,0,-0.5309917,0.01560817,0.001714758,0,0,0,Ejercicio1
2.22,0.0,-86.96114,-5.397895,0,0,0,0,0,0,0,-0.26614,9.116924,1.132922,0,0,0,Ejercicio1
2.23,0.0,-86.90715,-5.391175,0,0,0,0,0,0,0,-0.00220805,9.087321,1.133009,0,0,0,Ejercicio1
2.24,0.0,-86.79917,-5.377667,0,0,0,0,0,0,0,-1.831853e-05,14.42467,1.810427,0,0,0,Ejercicio1
2.25,0.0,-86.79917,-5.377667,0,0,0,0,0,0,0,-1.10425e-07,0.08695262,0.01091334,0,0,0,Ejercicio1
2.26,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,1.84682,0.2325581,0,0,0,Ejercicio1
2.27,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.002253754,0.0002838006,0,0,0,Ejercicio1
2.28,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,2.573719e-05,3.240916e-06,0,0,0,Ejercicio1
2.29,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,1.55145e-07,1.95364e-08,0,0,0,Ejercicio1
2.3,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,1.771709e-09,2.230997e-10,0,0,0,Ejercicio1
2.31,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.32,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.33,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.34,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.35,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.36,0.0,-86.74519,-5.37088,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.37,0.0,-86.76205,-5.319225,0,0,0,0,0,0,0,0.0,-1.093186,3.350392,0,0,0,Ejercicio1
2.38,0.0,-86.83289,-5.274351,0,0,0,0,0,0,0,0.0,-3.433613,9.269134,0,0,0,Ejercicio1
2.39,0.0,-86.90369,-5.229447,0,0,0,0,0,0,0,0.0,-3.501871,6.393197,0,0,0,Ejercicio1
2.4,0.0,-86.90369,-5.229447,0,0,0,0,0,0,0,0.0,-0.004273484,0.007801892,0,0,0,Ejercicio1
2.41,0.07135443,-86.9205,-5.177757,0,0,0,0,0,0,0,0.191877,-2.915361,8.972233,0,0,0,Ejercicio1
2.42,0.0712962,-87.07877,-5.036154,0,0,0,0,0,0,0,-0.004065463,-13.44395,17.35617,0,0,0,Ejercicio1
2.43,0.1422576,-87.26592,-4.628999,0,0,0,0,0,0,0,0.1664957,-15.49016,36.53849,0,0,0,Ejercicio1
2.44,0.1418907,-87.57611,-4.18291,0,0,0,0,0,0,0,-0.03006276,-25.21112,39.27715,0,0,0,Ejercicio1
2.45,0.141534,-87.99265,-3.74915,0,0,0,0,0,0,0,-0.006320729,-21.13516,7.702099,0,0,0,Ejercicio1
2.46,0.07062826,-88.3215,-3.411788,0,0,0,0,0,0,0,-3.445601,-21.6143,23.74713,0,0,0,Ejercicio1
2.47,0.07063352,-88.42957,-3.424591,0,0,0,0,0,0,0,-0.02856982,-1.289679,0.1481645,0,0,0,Ejercicio1
2.48,0.0706309,-88.37553,-3.4182,0,0,0,0,0,0,0,-0.0001914876,2.572053,0.3054039,0,0,0,Ejercicio1
2.49,0.07062826,-88.3215,-3.411788,0,0,0,0,0,0,0,-1.067353e-05,0.2101794,0.02499096,0,0,0,Ejercicio1
2.5,0.07062826,-88.3215,-3.411788,0,0,0,0,0,0,0,-6.434051e-08,0.001266971,0.0001506467,0,0,0,Ejercicio1
2.51,0.1412565,-88.3215,-3.411745,0,0,0,0,0,0,0,0.07328573,2.929066e-06,6.061825e-05,0,0,0,Ejercicio1
2.52,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0001421938,0.2775013,0.03310518,0,0,0,Ejercicio1
2.53,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,1.62381e-06,0.003168981,0.000378051,0,0,0,Ejercicio1
2.54,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,9.788405e-09,1.910277e-05,2.27891e-06,0,0,0,Ejercicio1
2.55,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,-2.140237e-11,2.181478e-07,2.602435e-08,0,0,0,Ejercicio1
2.56,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.57,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.58,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.59,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.6,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.61,0.1412512,-88.26747,-3.40531,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
2.62,0.1412085,-88.28349,-3.353388,0,0,0,0,0,0,0,-0.005474119,-2.052435,6.65629,0,0,0,Ejercicio1
2.63,0.1409949,-88.36328,-3.093677,0,0,0,0,0,0,0,-0.008028297,-2.988317,9.762058,0,0,0,Ejercicio1
2.64,0.07045474,-88.39505,-2.989791,0,0,0,0,0,0,0,-16.40149,-2.868644,9.391737,0,0,0,Ejercicio1
2.65,0.07045208,-88.34103,-2.983334,0,0,0,0,0,0,0,-0.09887772,0.2370928,0.08706646,0,0,0,Ejercicio1
2.66,0.0,-88.17896,-2.963848,0,0,0,0,0,0,0,-0.3606019,14.06157,1.701453,0,0,0,Ejercicio1
2.67,0.0,-88.00105,-2.996116,0,0,0,0,0,0,0,-0.002174135,12.36043,1.315016,0,0,0,Ejercicio1
2.68,0.0,-87.91523,-3.093422,0,0,0,0,0,0,0,-1.804882e-05,1.332727,-1.575317,0,0,0,Ejercicio1
2.69,0.0,-87.86123,-3.08679,0,0,0,0,0,0,0,-1.497433e-07,0.5519796,0.05347846,0,0,0,Ejercicio1
2.7,0.0,-87.86123,-3.08679,0,0,0,0,0,0,0,0.0,0.004579717,0.0004437052,0,0,0,Ejercicio1
2.71,-0.07049188,-87.80723,-3.080121,0,0,0,0,0,0,0,-3.40811,12.21174,1.508784,0,0,0,Ejercicio1
2.72,-0.1411064,-87.70535,-3.229227,0,0,0,0,0,0,0,-2.580681,4.02795,-7.888088,0,0,0,Ejercicio1
2.73,-0.2117711,-87.56534,-3.319587,0,0,0,0,0,0,0,-0.38075,13.58079,-2.379958,0,0,0,Ejercicio1
2.74,-0.2825211,-87.47924,-3.416568,0,0,0,0,0,0,0,-0.4882602,13.78417,-1.953894,0,0,0,Ejercicio1
2.75,-0.2826065,-87.46316,-3.468471,0,0,0,0,0,0,0,-0.004654953,0.2280186,-0.3826352,0,0,0,Ejercicio1
2.76,-0.2826919,-87.44705,-3.520367,0,0,0,0,0,0,0,-0.007914369,1.486993,-4.783803,0,0,0,Ejercicio1
2.77,-0.3534714,-87.43092,-3.572126,0,0,0,0,0,0,0,-0.194746,0.3978125,-1.278617,0,0,0,Ejercicio1
2.78,-0.3536848,-87.39861,-3.675886,0,0,0,0,0,0,0,-0.01200995,1.580083,-5.065675,0,0,0,Ejercicio1
2.79,-0.4245495,-87.38242,-3.727596,0,0,0,0,0,0,0,-0.9412792,0.3042798,-0.9717944,0,0,0,Ejercicio1
2.8,-0.4246775,-87.3662,-3.779459,0,0,0,0,0,0,0,-0.008467712,0.08565985,-0.2738171,0,0,0,Ejercicio1
2.81,-0.4249334,-87.33372,-3.883167,0,0,0,0,0,0,0,-0.03116993,3.955091,-12.60752,0,0,0,Ejercicio1
2.82,-0.4249334,-87.33372,-3.883167,0,0,0,0,0,0,0,-0.0002586137,0.03281498,-0.1046032,0,0,0,Ejercicio1
2.83,-0.4250613,-87.31744,-3.93501,0,0,0,0,0,0,0,-0.001260457,0.1604976,-0.510884,0,0,0,Ejercicio1
2.84,-0.4250613,-87.31744,-3.93501,0,0,0,0,0,0,0,-1.538184e-06,0.0001958621,-0.0006234537,0,0,0,Ejercicio1
2.85,-0.4960539,-87.30114,-3.986658,0,0,0,0,0,0,0,-0.9537395,2.021542,-6.422963,0,0,0,Ejercicio1
2.86,-0.6383584,-87.25213,-4.141662,0,0,0,0,0,0,0,-11.21105,4.510951,-14.23614,0,0,0,Ejercicio1
2.87,-0.9231785,-87.18648,-4.347577,0,0,0,0,0,0,0,-16.68745,6.966212,-21.83529,0,0,0,Ejercicio1
2.88,-1.351276,-87.10394,-4.603617,0,0,0,0,0,0,0,-27.53596,6.425396,-19.86575,0,0,0,Ejercicio1
2.89,-1.709928,-87.0042,-4.910856,0,0,0,0,0,0,0,-28.34454,6.655929,-20.34811,0,0,0,Ejercicio1
2.9,-2.355417,-86.95769,-5.220209,0,0,0,0,0,0,0,-36.33638,5.839702,-18.08405,0,0,0,Ejercicio1
2.91,-2.786954,-86.89027,-5.420475,0,0,0,0,0,0,0,-27.20979,6.08494,-18.17082,0,0,0,Ejercicio1
2.92,-3.074593,-86.85643,-5.518915,0,0,0,0,0,0,0,-13.962,4.264316,-12.75255,0,0,0,Ejercicio1
2.93,-3.361565,-86.83948,-5.56524,0,0,0,0,0,0,0,-24.81579,0.211273,-0.1635247,0,0,0,Ejercicio1
2.94,-3.647615,-86.83948,-5.559475,0,0,0,0,0,0,0,-23.29104,0.001273564,0.4846341,0,0,0,Ejercicio1
2.95,-3.863293,-86.82251,-5.606451,0,0,0,0,0,0,0,-22.1889,0.5581135,-1.204066,0,0,0,Ejercicio1
2.96,-4.22219,-86.80552,-5.649738,0,0,0,0,0,0,0,-28.41378,0.6318141,-1.228903,0,0,0,Ejercicio1
2.97,-4.438148,-86.78851,-5.695987,0,0,0,0,0,0,0,-16.25541,0.6314256,-1.50012,0,0,0,Ejercicio1
2.98,-4.654226,-86.77147,-5.741961,0,0,0,0,0,0,0,-5.882715,0.03678917,0.0458658,0,0,0,Ejercicio1
2.99,-4.798818,-86.75442,-5.789647,0,0,0,0,0,0,0,-10.58546,0.08707314,0.02838737,0,0,0,Ejercicio1
3.0,-4.942029,-86.75442,-5.785642,0,0,0,0,0,0,0,-9.949474,0.000524881,0.2807821,0,0,0,Ejercicio1
3.01,-5.086741,-86.73734,-5.833082,0,0,0,0,0,0,0,-7.749614,0.5740017,-1.507243,0,0,0,Ejercicio1
3.02,-5.229988,-86.73734,-5.82884,0,0,0,0,0,0,0,-12.96212,0.003460109,0.3787575,0,0,0,Ejercicio1
3.03,-5.37323,-86.73734,-5.82448,0,0,0,0,0,0,0,-7.40664,3.95134e-05,0.2283733,0,0,0,Ejercicio1
3.04,-5.518102,-86.72024,-5.871554,0,0,0,0,0,0,0,-7.14886,4.020889,-11.90153,0,0,0,Ejercicio1
3.05,-5.66116,-86.66625,-5.860218,0,0,0,0,0,0,0,-4.911829,0.04727977,0.1501183,0,0,0,Ejercicio1
3.06,-5.732573,-86.61226,-5.851114,0,0,0,0,0,0,0,-1.810027,0.5227103,0.1250764,0,0,0,Ejercicio1
3.07,-5.875604,-86.55827,-5.839558,0,0,0,0,0,0,0,-12.59946,0.2822756,0.4605576,0,0,0,Ejercicio1
3.08,-6.01862,-86.5043,-5.827862,0,0,0,0,0,0,0,-18.06003,0.7106687,0.7138926,0,0,0,Ejercicio1
3.09,-6.161861,-86.5043,-5.822854,0,0,0,0,0,0,0,-5.675675,0.004283945,0.2013348,0,0,0,Ejercicio1
3.1,-6.305099,-86.5043,-5.817727,0,0,0,0,0,0,0,-9.227044,4.892135e-05,0.3340372,0,0,0,Ejercicio1
3.11,-6.301367,-86.53847,-5.714631,0,0,0,0,0,0,0,0.2176777,-2.498688,7.55052,0,0,0,Ejercicio1
3.12,-6.293899,-86.60656,-5.508355,0,0,0,0,0,0,0,0.6730356,-6.124669,18.60421,0,0,0,Ejercicio1
3.13,-6.288296,-86.65741,-5.353575,0,0,0,0,0,0,0,0.2838397,-2.570603,7.840699,0,0,0,Ejercicio1
3.14,-6.354053,-86.70807,-5.196135,0,0,0,0,0,0,0,-1.285148,-0.7517038,2.352415,0,0,0,Ejercicio1
3.15,-6.354053,-86.70807,-5.196135,0,0,0,0,0,0,0,-0.007746933,-0.004531306,0.01418047,0,0,0,Ejercicio1
3.16,-6.354053,-86.70807,-5.196135,0,0,0,0,0,0,0,-6.42755e-05,-3.759577e-05,0.0001176539,0,0,0,Ejercicio1
3.17,-6.354053,-86.70807,-5.196135,0,0,0,0,0,0,0,-5.332871e-07,-3.119282e-07,9.761618e-07,0,0,0,Ejercicio1
3.18,-6.354053,-86.70807,-5.196135,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.19,-6.354053,-86.70807,-5.196135,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.2,-6.352163,-86.72491,-5.144508,0,0,0,0,0,0,0,0.4426201,-3.941706,12.08914,0,0,0,Ejercicio1
3.21,-6.348382,-86.75854,-5.041234,0,0,0,0,0,0,0,0.2908618,-2.583074,7.944212,0,0,0,Ejercicio1
3.22,-6.417767,-86.77532,-4.986962,0,0,0,0,0,0,0,-3.14697,-2.081564,6.535917,0,0,0,Ejercicio1
3.23,-6.489043,-86.77532,-4.984308,0,0,0,0,0,0,0,-1.816679,-0.02377083,0.141319,0,0,0,Ejercicio1
3.24,-6.560317,-86.77532,-4.981626,0,0,0,0,0,0,0,-2.474133,-0.0001432917,0.0940838,0,0,0,Ejercicio1
3.25,-6.560317,-86.77532,-4.981626,0,0,0,0,0,0,0,-0.004155698,-2.40681e-07,0.0001580286,0,0,0,Ejercicio1
3.26,-6.63159,-86.77532,-4.978913,0,0,0,0,0,0,0,-1.815832,-2.748504e-09,0.06947403,0,0,0,Ejercicio1
3.27,-6.63159,-86.77532,-4.978913,0,0,0,0,0,0,0,-0.007952679,0.0,0.0003042707,0,0,0,Ejercicio1
3.28,-6.629614,-86.79208,-4.927262,0,0,0,0,0,0,0,0.02700134,-0.2296168,0.7081065,0,0,0,Ejercicio1
3.29,-6.627637,-86.80882,-4.875604,0,0,0,0,0,0,0,0.0496911,-0.4205734,1.298789,0,0,0,Ejercicio1
3.3,-6.627637,-86.80882,-4.875604,0,0,0,0,0,0,0,0.0005674572,-0.004802821,0.01483177,0,0,0,Ejercicio1
3.31,-6.627637,-86.80882,-4.875604,0,0,0,0,0,0,0,3.420711e-06,-2.895163e-05,8.940663e-05,0,0,0,Ejercicio1
3.32,-6.625661,-86.82555,-4.823939,0,0,0,0,0,0,0,0.09158885,-0.774096,2.393845,0,0,0,Ejercicio1
3.33,-6.625661,-86.82555,-4.823939,0,0,0,0,0,0,0,0.0005521019,-0.004666287,0.01443021,0,0,0,Ejercicio1
3.34,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,-0.9748377,-5.328758e-05,0.03786391,0,0,0,Ejercicio1
3.35,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,-0.005876367,-3.212201e-07,0.0002282455,0,0,0,Ejercicio1
3.36,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,-9.236395e-05,-5.048893e-09,3.587531e-06,0,0,0,Ejercicio1
3.37,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,-5.567779e-07,0.0,2.153169e-08,0,0,0,Ejercicio1
3.38,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,-6.358234e-09,0.0,2.458854e-10,0,0,0,Ejercicio1
3.39,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.4,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.41,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.42,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.43,-6.696869,-86.82555,-4.8212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.44,-6.694871,-86.84224,-4.76953,0,0,0,0,0,0,0,0.01369752,-0.114379,0.3541977,0,0,0,Ejercicio1
3.45,-6.766057,-86.84224,-4.766762,0,0,0,0,0,0,0,-2.622703,-0.000500938,0.1040587,0,0,0,Ejercicio1
3.46,-6.764037,-86.85892,-4.715086,0,0,0,0,0,0,0,-0.01994979,-0.08244728,0.2568373,0,0,0,Ejercicio1
3.47,-6.906091,-86.80494,-4.702639,0,0,0,0,0,0,0,-16.66959,3.526823,1.114237,0,0,0,Ejercicio1
3.48,-7.045743,-86.71364,-4.631504,0,0,0,0,0,0,0,-18.3657,8.185439,2.511936,0,0,0,Ejercicio1
3.49,-7.183131,-86.63895,-4.50847,0,0,0,0,0,0,0,-7.154406,5.03229,10.0663,0,0,0,Ejercicio1
3.5,-7.461767,-86.45626,-4.365155,0,0,0,0,0,0,0,-22.55233,11.49109,4.614114,0,0,0,Ejercicio1
3.51,-7.666358,-86.23611,-4.16535,0,0,0,0,0,0,0,-15.09937,13.03347,17.14425,0,0,0,Ejercicio1
3.52,-8.010746,-86.19405,-3.928015,0,0,0,0,0,0,0,-21.67128,-5.444195,22.91936,0,0,0,Ejercicio1
3.53,-8.356694,-86.13533,-3.741561,0,0,0,0,0,0,0,-22.30326,-3.891294,18.55702,0,0,0,Ejercicio1
3.54,-8.780884,-86.0814,-3.713202,0,0,0,0,0,0,0,-22.40326,1.351365,1.474265,0,0,0,Ejercicio1
3.55,-9.06388,-86.0814,-3.698526,0,0,0,0,0,0,0,-17.60861,0.01121214,0.930405,0,0,0,Ejercicio1
3.56,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,-0.4108675,9.302593e-05,0.02183757,0,0,0,Ejercicio1
3.57,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,-0.002476729,5.607647e-07,0.0001316379,0,0,0,Ejercicio1
3.58,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,-2.054919e-05,4.808033e-09,1.091694e-06,0,0,0,Ejercicio1
3.59,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,-4.750672e-08,0.0,2.522344e-09,0,0,0,Ejercicio1
3.6,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.61,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.62,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.63,-9.134625,-86.0814,-3.694785,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.64,-9.115384,-86.19533,-3.332389,0,0,0,0,0,0,0,1.05831,-6.235025,19.93258,0,0,0,Ejercicio1
3.65,-9.082359,-86.38822,-2.710391,0,0,0,0,0,0,0,1.715892,-9.93574,32.31772,0,0,0,Ejercicio1
3.66,-9.052044,-86.56236,-2.139404,0,0,0,0,0,0,0,2.838627,-16.17461,53.46371,0,0,0,Ejercicio1
3.67,-9.099903,-86.6874,-1.719926,0,0,0,0,0,0,0,1.211081,-11.83941,39.64763,0,0,0,Ejercicio1
3.68,-9.077636,-86.81108,-1.303781,0,0,0,0,0,0,0,1.276232,-7.088006,23.99258,0,0,0,Ejercicio1
3.69,-9.058135,-86.91819,-0.9393247,0,0,0,0,0,0,0,1.043564,-5.701621,19.50423,0,0,0,Ejercicio1
3.7,-9.030635,-87.12331,-0.4253643,0,0,0,0,0,0,0,1.901808,-10.51797,35.54329,0,0,0,Ejercicio1
3.71,-9.019471,-87.1832,-0.2167218,0,0,0,0,0,0,0,0.5091453,-2.726003,9.515518,0,0,0,Ejercicio1
3.72,-9.005509,-87.25758,0.04421783,0,0,0,0,0,0,0,0.08162964,-0.4331846,1.525593,0,0,0,Ejercicio1
3.73,-9.002716,-87.27239,0.09642389,0,0,0,0,0,0,0,0.1017713,-0.5392079,1.902025,0,0,0,Ejercicio1
3.74,-9.002716,-87.27239,0.09642389,0,0,0,0,0,0,0,0.0006134823,-0.003250369,0.0114655,0,0,0,Ejercicio1
3.75,-9.002716,-87.27239,0.09642389,0,0,0,0,0,0,0,7.005782e-06,-3.711823e-05,0.0001309325,0,0,0,Ejercicio1
3.76,-9.002716,-87.27239,0.09642389,0,0,0,0,0,0,0,1.515616e-07,-8.030078e-07,2.832565e-06,0,0,0,Ejercicio1
3.77,-9.002716,-87.27239,0.09642389,0,0,0,0,0,0,0,1.730787e-09,-9.170106e-09,3.234703e-08,0,0,0,Ejercicio1
3.78,-9.0719,-87.27239,0.10014,0,0,0,0,0,0,0,-2.37372,0.0,0.1279891,0,0,0,Ejercicio1
3.79,-9.0719,-87.27239,0.10014,0,0,0,0,0,0,0,-0.01430889,0.0,0.0007715244,0,0,0,Ejercicio1
3.8,-9.0719,-87.27239,0.10014,0,0,0,0,0,0,0,-0.0001634033,0.0,8.810575e-06,0,0,0,Ejercicio1
3.81,-9.0719,-87.27239,0.10014,0,0,0,0,0,0,0,-9.850025e-07,0.0,5.311056e-08,0,0,0,Ejercicio1
3.82,-9.0719,-87.27239,0.10014,0,0,0,0,0,0,0,-1.124843e-08,0.0,6.065065e-10,0,0,0,Ejercicio1
3.83,-9.0719,-87.27239,0.10014,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.84,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,-0.3580448,0.0,0.01945315,0,0,0,Ejercicio1
3.85,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,-0.0056277,0.0,0.000305762,0,0,0,Ejercicio1
3.86,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,-8.845542e-05,0.0,4.805926e-06,0,0,0,Ejercicio1
3.87,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,-7.339054e-07,0.0,3.987427e-08,0,0,0,Ejercicio1
3.88,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,-4.424016e-09,0.0,2.40364e-10,0,0,0,Ejercicio1
3.89,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.9,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.91,-9.141084,-87.27239,0.1038846,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
3.92,-9.138247,-87.28718,0.1560944,0,0,0,0,0,0,0,0.1413097,-0.7362119,2.600874,0,0,0,Ejercicio1
3.93,-9.118382,-87.39011,0.5217307,0,0,0,0,0,0,0,1.920047,-9.894356,35.3394,0,0,0,Ejercicio1
3.94,-9.0985,-87.492,0.8876587,0,0,0,0,0,0,0,1.130982,-5.7641,20.81628,0,0,0,Ejercicio1
3.95,-9.284325,-87.53892,1.272418,0,0,0,0,0,0,0,-13.18807,3.560008,12.8187,0,0,0,Ejercicio1
3.96,-9.338373,-87.61031,1.537984,0,0,0,0,0,0,0,-7.303011,-5.99082,22.74038,0,0,0,Ejercicio1
3.97,-9.398106,-87.65289,1.698945,0,0,0,0,0,0,0,-0.6948345,-0.340199,1.303275,0,0,0,Ejercicio1
3.98,-9.395152,-87.66704,1.751326,0,0,0,0,0,0,0,0.01479455,-0.1012125,0.3753474,0,0,0,Ejercicio1
3.99,-9.46068,-87.68117,1.807588,0,0,0,0,0,0,0,-16.89115,-0.1424334,1.489768,0,0,0,Ejercicio1
4.0,-9.46068,-87.68117,1.807588,0,0,0,0,0,0,0,-0.1401441,-0.001181756,0.01236045,0,0,0,Ejercicio1
4.01,-9.46068,-87.68117,1.807588,0,0,0,0,0,0,0,-0.0008447953,-7.123678e-06,7.450936e-05,0,0,0,Ejercicio1
4.02,-9.46068,-87.68117,1.807588,0,0,0,0,0,0,0,-9.647306e-06,-8.135024e-08,8.508742e-07,0,0,0,Ejercicio1
4.03,-9.46068,-87.68117,1.807588,0,0,0,0,0,0,0,-5.815442e-08,-4.903831e-10,5.12911e-09,0,0,0,Ejercicio1
4.04,-9.457705,-87.69527,1.859979,0,0,0,0,0,0,0,0.4112214,-1.947644,7.238994,0,0,0,Ejercicio1
4.05,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,0.1513947,-0.7158761,2.665098,0,0,0,Ejercicio1
4.06,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,0.001728882,-0.008175088,0.03043462,0,0,0,Ejercicio1
4.07,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,1.434435e-05,-6.782784e-05,0.0002525128,0,0,0,Ejercicio1
4.08,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,1.190136e-07,-5.627605e-07,2.095072e-06,0,0,0,Ejercicio1
4.09,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,9.874433e-10,-4.669165e-09,1.73826e-08,0,0,0,Ejercicio1
4.1,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
4.11,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
4.12,-9.454728,-87.70936,1.912375,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio1
