tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0
0.088,0.012503130000000001,-0.08844341,0.004307499,0,0,0,0,0,0,0,0.0004385695,0.0014421759999999999,-0.0057540790000000005,0,0,0,-0.00016135062175220437
0.089,0.01250714,-0.08843023,0.004254937,0,0,0,0,0,0,0,5.187845e-05,0.00017089430000000001,-0.0006806509,0,0,0,-0.00016222312184009633
0.09,0.012447630000000001,-0.08840379,0.004144697,0,0,0,0,0,0,0,-0.004034228,0.0005757612,-0.0026042969999999998,0,0,0,-0.00014789613662496726
0.091,0.01246012,-0.08841792,0.0039799300000000004,0,0,0,0,0,0,0,0.0005684747,0.001604782,-0.007962760000000001,0,0,0,-0.00012457503200702751
0.092,0.012464639999999999,-0.08845854,0.00392028,0,0,0,0,0,0,0,0.0001760589,-0.006193834,-0.00232781,0,0,0,-0.0001035814723583596
0.093,0.01248455,-0.08839165,0.003657706,0,0,0,0,0,0,0,0.0004997461000000001,0.0016457870000000001,-0.0065925260000000005,0,0,0,-7.65336386336762e-05
0.094,0.012485089999999999,-0.08844559,0.0036506090000000004,0,0,0,0,0,0,0,2.054246e-05,-0.0009416762,-0.00027099050000000004,0,0,0,-7.684377234895627e-05
0.095,0.0124896,-0.08848609,0.003591036,0,0,0,0,0,0,0,8.539193e-06,-7.990431000000001e-05,-0.00011264639999999999,0,0,0,-7.684377234895627e-05
0.096,0.01249358,-0.08847263,0.0035385430000000003,0,0,0,0,0,0,0,0.0005681549000000001,0.001922388,-0.0074949230000000006,0,0,0,-6.445413973877371e-05
0.097,0.01249358,-0.08847263,0.0035385430000000003,0,0,0,0,0,0,0,8.137672e-06,2.754851e-05,-0.0001073496,0,0,0,-6.717944397414936e-05
0.098,0.01249358,-0.08847263,0.0035385430000000003,0,0,0,0,0,0,0,9.292975e-08,3.1459560000000005e-07,-1.2259e-06,0,0,0,-6.174988842863442e-05
0.099,0.01249756,-0.08845914,0.003486055,0,0,0,0,0,0,0,0.0002628112,0.000891539,-0.003466924,0,0,0,-5.9178919213510764e-05
0.1,0.01242977,-0.08845914,0.00348093,0,0,0,0,0,0,0,-0.0006608158,1.01811e-05,-8.963755e-05,0,0,0,-5.91664605471673e-05
0.101,0.01242977,-0.08845914,0.00348093,0,0,0,0,0,0,0,-3.983429e-06,6.137218999999999e-08,-5.403393999999999e-07,0,0,0,-5.491661604217979e-05
0.10200000000000001,0.0123625,-0.08851309,0.0034687800000000003,0,0,0,0,0,0,0,-0.003156738,-0.0001967573,-0.0002625149,0,0,0,-5.845360643190224e-05
0.10300000000000001,0.012230790000000002,-0.08849959,0.00340618,0,0,0,0,0,0,0,-0.01228024,0.0003414233,-0.002245329,0,0,0,-3.730836745277509e-05
0.10400000000000001,0.012031140000000001,-0.08848605000000001,0.0033387300000000003,0,0,0,0,0,0,0,-0.01580082,0.0009260567,-0.004760919000000001,0,0,0,-3.4568162082677526e-05
0.105,0.011774670000000001,-0.08843172,0.0031092430000000002,0,0,0,0,0,0,0,-0.01934248,0.006335934,-0.02590081,0,0,0,-1.3409894007919592e-05
0.106,0.01150286,-0.08843172,0.003090099,0,0,0,0,0,0,0,-0.02265264,9.958734e-05,-0.001962127,0,0,0,-1.3409894007919592e-05
0.107,0.011034140000000001,-0.08840443,0.002952714,0,0,0,0,0,0,0,-0.034528260000000005,0.0032362220000000004,-0.0147831,0,0,0,-1.3409894007919592e-05
0.108,0.01062941,-0.08839075,0.002873514,0,0,0,0,0,0,0,-0.0245112,0.0032554140000000003,-0.0141051,0,0,0,4.201085608048881e-05
0.109,0.010090970000000001,-0.08830938,0.002741538,0,0,0,0,0,0,0,-0.033948439999999996,0.01337238,-0.00279152,0,0,0,4.3030373061127854e-05
0.11,0.009756635,-0.08828188000000001,0.0026161850000000005,0,0,0,0,0,0,0,-0.02798526,0.003512407,-0.01449752,0,0,0,5.2265103394854265e-05
0.111,0.009418847,-0.08826809000000001,0.002543999,0,0,0,0,0,0,0,-0.014097170000000001,0.0002623589,-0.0017983860000000001,0,0,0,5.2265103394854265e-05
0.112,0.009148622,-0.08820033,0.002483341,0,0,0,0,0,0,0,-0.01861073,0.01069101,-0.004602705,0,0,0,5.31197106597036e-05
0.113,0.009080417,-0.08820033,0.002479593,0,0,0,0,0,0,0,-0.0008479864,6.444594e-05,-6.797924e-05,0,0,0,5.5533570683447e-05
0.114,0.00901506,-0.08818651,0.002423402,0,0,0,0,0,0,0,-0.001142933,0.0006876967,-0.002674438,0,0,0,5.31197106597036e-05
0.115,0.009083289000000001,-0.08818651,0.0024271229999999998,0,0,0,0,0,0,0,0.016511520000000002,1.487748e-05,0.0008473913,0,0,0,5.875002747189527e-05
0.116,0.009089033000000002,-0.08815877999999999,0.002322198,0,0,0,0,0,0,0,0.00036601250000000004,0.001288023,-0.004861488,0,0,0,8.779050490106815e-05
0.117,0.009091905,-0.08814489,0.002269745,0,0,0,0,0,0,0,0.0003607905,0.001739456,-0.006561814,0,0,0,9.525545710806361e-05
0.11800000000000001,0.009094775999999999,-0.08813097,0.002217297,0,0,0,0,0,0,0,7.424055999999999e-05,0.0003600501,-0.001356014,0,0,0,9.256580520104685e-05
0.11900000000000001,0.009234314,-0.08811704000000001,0.002172392,0,0,0,0,0,0,0,0.016933720000000003,0.0006611248,-0.001552401,0,0,0,0.00011351004782027262
0.12,0.009376888,-0.0880891,0.002075185,0,0,0,0,0,0,0,0.009947399,0.003489919,-0.01255853,0,0,0,0.00011351004782027262
0.121,0.009376888,-0.0880891,0.002075185,0,0,0,0,0,0,0,0.0001563519,5.485407e-05,-0.00019739319999999999,0,0,0,0.00011191935041244233
0.122,0.0093828,-0.08806108,0.001970349,0,0,0,0,0,0,0,0.0003950316,0.0018724030000000001,-0.006993577,0,0,0,0.00012883325730436528
0.123,0.009385756,-0.08804704,0.00191794,0,0,0,0,0,0,0,9.088577000000001e-05,0.0004321381,-0.0016114459999999999,0,0,0,0.0001317127659141839
0.124,0.009388711000000001,-0.08803297,0.001865537,0,0,0,0,0,0,0,3.861947e-05,0.000183945,-0.0006848151999999999,0,0,0,0.00013007007738317399
0.125,0.009460145000000001,-0.08801889,0.0018170150000000002,0,0,0,0,0,0,0,0.011731199999999999,0.0001345016,0.00016487950000000003,0,0,0,0.00013595384303630357
0.126,0.009528623,-0.08801889,0.001820919,0,0,0,0,0,0,0,0.004767499,1.5359670000000001e-06,0.000267064,0,0,0,0.0001371019918374254
0.127,0.009600118,-0.08800478,0.001772463,0,0,0,0,0,0,0,0.008984763,0.0012723489999999999,-0.004219033,0,0,0,0.00013279538161854965
0.128,0.009612190999999999,-0.08794814,0.0015629679999999999,0,0,0,0,0,0,0,0.0016278030000000001,0.006773224,-0.02495945,0,0,0,0.0001923269308406137
0.129,0.009621243,-0.08790542999999999,0.001405907,0,0,0,0,0,0,0,0.0009374675,0.004428325,-0.016246749999999997,0,0,0,0.00020616279770756227
0.13,0.009627275,-0.08787685,0.001301228,0,0,0,0,0,0,0,0.0007259683999999999,0.0034443959999999997,-0.01259641,0,0,0,0.00020604511038777962
0.131,0.009639337,-0.08781944,0.001091942,0,0,0,0,0,0,0,0.0008524852000000001,0.004070723,-0.01479199,0,0,0,0.00021504849347023713
0.132,0.009651393000000001,-0.08776169,0.0008827486,0,0,0,0,0,0,0,0.0001992318,0.0009574296,-0.0034569930000000002,0,0,0,0.00024237654840576255
0.133,0.009660431,-0.08771815,0.0007259157000000001,0,0,0,0,0,0,0,0.0005862144000000001,0.002830528,-0.01017177,0,0,0,0.0002766471694333451
0.134,0.009663444,-0.08770359999999999,0.0006736498,0,0,0,0,0,0,0,4.459456e-05,0.00021566440000000001,-0.0007737877,0,0,0,0.00028422314115228924
0.135,0.009663444,-0.08770359999999999,0.0006736498,0,0,0,0,0,0,0,2.6881810000000004e-07,1.3000360000000002e-06,-4.664429000000001e-06,0,0,0,0.00028949485717775
0.136,0.009663444,-0.08770359999999999,0.0006736498,0,0,0,0,0,0,0,5.8155529999999996e-09,2.8124690000000002e-08,-1.009092e-07,0,0,0,0.0002896526966978043
0.137,0.009663444,-0.08770359999999999,0.0006736498,0,0,0,0,0,0,0,2.546999e-11,1.2317580000000001e-10,-4.419454e-10,0,0,0,0.0002896526966978043
0.138,0.009666455,-0.08768902,0.00062139,0,0,0,0,0,0,0,2.8754999999999998e-05,0.00013928189999999998,-0.0004989457,0,0,0,0.0002979678815891185
0.139,0.009678499,-0.0876305,0.0004124098,0,0,0,0,0,0,0,0.001221506,0.005953977,-0.02119511,0,0,0,0.00031756343288650077
0.14,0.009681509,-0.08761581,0.0003601797,0,0,0,0,0,0,0,0.0003886543,0.001897383,-0.0067437800000000004,0,0,0,0.0003234459466285845
0.14100000000000001,0.009687529,-0.08758638,0.0002557374,0,0,0,0,0,0,0,0.00080508,0.003942651,-0.013969440000000001,0,0,0,0.0003234459466285845
0.14200000000000002,0.009687529,-0.08758638,0.0002557374,0,0,0,0,0,0,0,1.2654139999999999e-05,6.197005e-05,-0.00021956970000000002,0,0,0,0.0003207206423932088
0.14300000000000002,0.009690537,-0.08757163,0.0002035252,0,0,0,0,0,0,0,0.00019776260000000002,0.0009699979,-0.0034315,0,0,0,0.0003411258701331947
0.14400000000000002,0.009690537,-0.08757163,0.0002035252,0,0,0,0,0,0,0,1.640815e-06,8.047972e-06,-2.847079e-05,0,0,0,0.0003444853121006747
0.145,0.009693545999999999,-0.08755687000000001,0.00015131910000000003,0,0,0,0,0,0,0,2.078743e-05,0.0001021184,-0.0003606955,0,0,0,0.00033944107020230486
0.146,0.009696554000000001,-0.08754208,9.91189e-05,0,0,0,0,0,0,0,0.00014406169999999998,0.0007088062,-0.002499703,0,0,0,0.0003565083657871086
0.147,0.009705578,-0.08749757,-5.7445400000000004e-05,0,0,0,0,0,0,0,0.001160531,0.005736639,-0.02013709,0,0,0,0.0003580990631949389
0.148,0.009708584999999999,-0.0874827,-0.0001096214,0,0,0,0,0,0,0,0.0004273108,0.002115518,-0.007414532000000001,0,0,0,0.0003580990631949389
0.149,0.009711592,-0.0874678,-0.0001617914,0,0,0,0,0,0,0,0.0005206868,0.0025817880000000002,-0.009034757000000001,0,0,0,0.0003580990631949389
0.15,0.009642299,-0.0874678,-0.0001657705,0,0,0,0,0,0,0,-0.0006763965,5.968709e-06,-5.96586e-05,0,0,0,0.0003599833598354089
0.151,0.009645284,-0.08745288999999999,-0.00021793570000000001,0,0,0,0,0,0,0,2.265378e-06,1.546813e-05,-5.409458000000001e-05,0,0,0,0.0003660756808987506
0.152,0.009645284,-0.08745288999999999,-0.00021793570000000001,0,0,0,0,0,0,0,2.586993e-08,1.7664140000000002e-07,-6.177436e-07,0,0,0,0.0003679639996161013
0.153,0.009648268,-0.08743795,-0.00027009470000000004,0,0,0,0,0,0,0,0.0001081302,0.0005416781000000001,-0.001889763,0,0,0,0.00037233096034483434
0.154,0.009578931,-0.08743795,-0.00027404780000000003,0,0,0,0,0,0,0,-0.0032329180000000004,6.185799e-06,-0.0002053012,0,0,0,0.00037288401266592666
0.155,0.009578931,-0.08743795,-0.00027404780000000003,0,0,0,0,0,0,0,-1.9488180000000003e-05,3.728829e-08,-1.2375660000000001e-06,0,0,0,0.0003766353749160452
0.156,0.009509591999999999,-0.08743795,-0.0002779724,0,0,0,0,0,0,0,-0.0063349520000000005,4.2582100000000004e-10,-0.00035725430000000004,0,0,0,0.00037288401266592666
0.157,0.009440251,-0.08743795,-0.0002818685,0,0,0,0,0,0,0,-0.0024236620000000005,2.566869e-12,-0.00013568,0,0,0,0.00037288401266592666
0.158,0.009232220999999999,-0.08743795,-0.00029338570000000003,0,0,0,0,0,0,0,-0.013352629999999999,0.0,-0.0007309769,0,0,0,0.00037373861993077607
0.159,0.009095955000000001,-0.08736904,-0.0003459769,0,0,0,0,0,0,0,-0.01162285,0.0027976809999999998,-0.009868212,0,0,0,0.0003718710548654549
0.16,0.009029377,-0.08735406000000001,-0.0004018604,0,0,0,0,0,0,0,-0.002625742,0.00010973280000000001,-0.0005172291,0,0,0,0.00039073270749911894
0.161,0.008962377,-0.08728512000000001,-0.00045058260000000003,0,0,0,0,0,0,0,-0.0003385285,0.001146364,-0.0005992855,0,0,0,0.00039073270749911894
