tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
23.27,0.01623654056,-0.1553328748,0.01175004166,0.00964524684,-0.1513,-0.0170395306,0,0.0,0.0,0.0,-1.426183882e-09,1.731508528e-07,2.52896704e-08,0.1070625322,0,0.0606028768,-0.0012276714093281,Ejercicio 4
23.28,0.01623495636,-0.1551412044,0.01177811404,0.0095916635,-0.1513,-0.01706974966,0,0.0,0.0,0.0,-6.7997246e-05,0.0082086658,0.001205754734,0.1072524048,0,0.0602661898,-0.0012173024375749,Ejercicio 4
23.29,0.01623416248,-0.1550454048,0.0117922063,0.00953799294,-0.1513,-0.01709979784,0,0.0,0.0,0.0,-3.78344696e-05,0.0045544949,0.000670896418,0.1074412094,0,0.0599289688,-0.0012232579299043,Ejercicio 4
23.3,0.01623256582,-0.1548537878,0.01182051364,0.00948422092,-0.1513,-0.01712968226,0,0.0,0.0,0.0,-0.00019237706,0.0230280914,0.00341130948,0.1076289638,0,0.059591107,-0.0011526117749274,Ejercicio 4
23.31,0.01635011702,-0.1547579882,0.0118414233,0.00943036168,-0.1513,-0.01715939046,0,0.0,0.0,0.0,0.00406435944,0.0050942176,0.000990068752,0.1078156324,0,0.0592527112,-0.0012239000422685,Ejercicio 4
23.32,0.01634930712,-0.1546621886,0.01185567398,0.00937640276,-0.1513,-0.0171889349,0,0.0,0.0,0.0,6.03836164e-05,0.00336429612,0.000506213666,0.1080012686,0,0.0589136746,-0.0012259412812638,Ejercicio 4
23.33,0.01634849544,-0.1545664068,0.01186996204,0.00932235128,-0.1513,-0.01721830846,0,0.0,0.0,0.0,-1.282311644e-05,0.001737618556,0.000259679216,0.1081858368,0,0.0585740684,-0.0012267565094128,Ejercicio 4
23.34,0.01634768198,-0.154470625,0.01188428926,0.00926821436,-0.1513,-0.01724750758,0,0.0,0.0,0.0,-1.093293088e-05,0.001286656802,0.00019274107,0.1083693014,0,0.0582339104,-0.0012266777620551,Ejercicio 4
23.35,0.01634686674,-0.1543748432,0.01189865742,0.00921397954,-0.1513,-0.01727654472,0,0.0,0.0,0.0,-1.137614554e-05,0.001333200242,0.000200267622,0.1085517336,0,0.0578931472,-0.0012264363831579,Ejercicio 4
23.36,0.01634686674,-0.1543748432,0.01189865742,0.00915966284,-0.1513,-0.01730540208,0,0.0,0.0,0.0,-4.98248522e-08,5.83892688e-06,8.77098738e-07,0.1087330622,0,0.05755185,-0.0012266738371721,Ejercicio 4
